header,class,gene,mechanism,group
gb|CCE94500.1|ARO:3001502|OXA-256_[Enterobacter_cloacae]_,carbapenem;cephalosporin;penam,OXA-256,antibiotic_inactivation,OXA_beta-lactamase
gb|ASF15667.1|ARO:3001501|OXA-252_[Shewanella_sp._FDAARGOS_354]_,carbapenem;cephalosporin;penam,OXA-252,antibiotic_inactivation,OXA_beta-lactamase
gb|AER57903.1|ARO:3001500|OXA-251_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-251,antibiotic_inactivation,OXA_beta-lactamase
gb|AFN20670.1|ARO:3001499|OXA-240_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-240,antibiotic_inactivation,OXA_beta-lactamase
gb|AFN65709.1|ARO:3001498|OXA-239_[Acinetobacter_sp._enrichment_culture_clone_8407]_,carbapenem;cephalosporin;penam,OXA-239,antibiotic_inactivation,OXA_beta-lactamase
gb|WP_038350216.1|ARO:3001496|OXA-234_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-234,antibiotic_inactivation,OXA_beta-lactamase
gb|AID67109.1|ARO:3001495|OXA-233_[Citrobacter_freundii]_,carbapenem;cephalosporin;penam,OXA-233,antibiotic_inactivation,OXA_beta-lactamase
gb|AEP43731.1|ARO:3001493|OXA-225_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-225,antibiotic_inactivation,OXA_beta-lactamase
gb|AEO44980.1|ARO:3001489|OXA-217_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-217,antibiotic_inactivation,OXA_beta-lactamase
gb|CCA94649.1|ARO:3001488|OXA-216_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-216,antibiotic_inactivation,OXA_beta-lactamase
gb|AEE61368.1|ARO:3001487|OXA-210_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-210,antibiotic_inactivation,OXA_beta-lactamase
gb|CCA94644.1|ARO:3001486|OXA-208_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-208,antibiotic_inactivation,OXA_beta-lactamase
gb|AFK28473.1|ARO:3001485|OXA-207_[Acinetobacter_pittii]_,carbapenem;cephalosporin;penam,OXA-207,antibiotic_inactivation,OXA_beta-lactamase
gb|BAL15076.1|ARO:3001484|OXA-206_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-206,antibiotic_inactivation,OXA_beta-lactamase
gb|AEO92079.1|ARO:3001483|OXA-205_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-205,antibiotic_inactivation,OXA_beta-lactamase
gb|AEB98923.1|ARO:3001482|OXA-197_[Acinetobacter_nosocomialis]_,carbapenem;cephalosporin;penam,OXA-197,antibiotic_inactivation,OXA_beta-lactamase
gb|AEB98922.1|ARO:3001481|OXA-196_[Acinetobacter_nosocomialis]_,carbapenem;cephalosporin;penam,OXA-196,antibiotic_inactivation,OXA_beta-lactamase
gb|AEB98921.1|ARO:3001480|OXA-195_[Acinetobacter_nosocomialis]_,carbapenem;cephalosporin;penam,OXA-195,antibiotic_inactivation,OXA_beta-lactamase
gb|AEB98920.1|ARO:3001479|OXA-194_[Acinetobacter_nosocomialis]_,carbapenem;cephalosporin;penam,OXA-194,antibiotic_inactivation,OXA_beta-lactamase
gb|AFO09969.1|ARO:3001477|OXA-185_[Campylobacter_jejuni]_,carbapenem;cephalosporin;penam,OXA-185,antibiotic_inactivation,OXA_beta-lactamase
gb|AFO09968.1|ARO:3001476|OXA-184_[Campylobacter_jejuni]_,carbapenem;cephalosporin;penam,OXA-184,antibiotic_inactivation,OXA_beta-lactamase
gb|ADV41666.1|ARO:3001475|OXA-183_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-183,antibiotic_inactivation,OXA_beta-lactamase
gb|ADM26745.1|ARO:3001474|OXA-180_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-180,antibiotic_inactivation,OXA_beta-lactamase
gb|ADM26744.1|ARO:3001473|OXA-179_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-179,antibiotic_inactivation,OXA_beta-lactamase
gb|ADI58622.1|ARO:3001472|OXA-178_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-178,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35875.1|ARO:3001471|OXA-171_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-171,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35874.1|ARO:3001470|OXA-170_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-170,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35873.1|ARO:3001469|OXA-169_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-169,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35872.1|ARO:3001468|OXA-168_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-168,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35871.1|ARO:3001467|OXA-167_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-167,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35870.1|ARO:3001466|OXA-166_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-166,antibiotic_inactivation,OXA_beta-lactamase
gb|ADK35869.1|ARO:3001465|OXA-165_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-165,antibiotic_inactivation,OXA_beta-lactamase
gb|ALA99192.1|ARO:3001463|OXA-158_[Pandoraea_sp._Va8523]_,carbapenem;cephalosporin;penam,OXA-158,antibiotic_inactivation,OXA_beta-lactamase
gb|ALA99191.1|ARO:3001462|OXA-157_[Pandoraea_norimbergensis]_,carbapenem;cephalosporin;penam,OXA-157,antibiotic_inactivation,OXA_beta-lactamase
gb|SUA92210.1|ARO:3001461|OXA-156_[Pandoraea_pulmonicola]_,carbapenem;cephalosporin;penam,OXA-156,antibiotic_inactivation,OXA_beta-lactamase
gb|ALA99189.1|ARO:3001460|OXA-155_[Pandoraea_sputorum]_,carbapenem;cephalosporin;penam,OXA-155,antibiotic_inactivation,OXA_beta-lactamase
gb|SNU87672.1|ARO:3001459|OXA-154_[Pandoraea_sputorum]_,carbapenem;cephalosporin;penam,OXA-154,antibiotic_inactivation,OXA_beta-lactamase
gb|CFB60580.1|ARO:3001458|OXA-153_[Pandoraea_apista]_,carbapenem;cephalosporin;penam,OXA-153,antibiotic_inactivation,OXA_beta-lactamase
gb|ALA99186.1|ARO:3001457|OXA-152_[Pandoraea_pnomenusa]_,carbapenem;cephalosporin;penam,OXA-152,antibiotic_inactivation,OXA_beta-lactamase
gb|SUA76968.1|ARO:3001456|OXA-151_[Pandoraea_pnomenusa]_,carbapenem;cephalosporin;penam,OXA-151,antibiotic_inactivation,OXA_beta-lactamase
gb|ACX31142.1|ARO:3001455|OXA-150_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-150,antibiotic_inactivation,OXA_beta-lactamase
gb|ACX31141.1|ARO:3001454|OXA-149_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-149,antibiotic_inactivation,OXA_beta-lactamase
gb|ACX31140.1|ARO:3001453|OXA-148_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-148,antibiotic_inactivation,OXA_beta-lactamase
gb|ALL27283.1|ARO:3001452|OXA-140_[Klebsiella_pneumoniae_subsp._pneumoniae]_Partial,carbapenem;cephalosporin;penam,OXA-140,antibiotic_inactivation,OXA_beta-lactamase
gb|CAQ51348.1|ARO:3001451|OXA-139_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-139,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45066.1|ARO:3001449|OXA-127_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-127,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45065.1|ARO:3001448|OXA-126_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-126,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45064.1|ARO:3001447|OXA-125_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-125,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45063.1|ARO:3001446|OXA-124_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-124,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45062.1|ARO:3001445|OXA-123_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-123,antibiotic_inactivation,OXA_beta-lactamase
gb|ABX45061.1|ARO:3001444|OXA-122_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-122,antibiotic_inactivation,OXA_beta-lactamase
gb|AGU69248.1|ARO:3001443|OXA-121_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-121,antibiotic_inactivation,OXA_beta-lactamase
gb|ACV49885.1|ARO:3001442|OXA-117_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-117,antibiotic_inactivation,OXA_beta-lactamase
gb|ABW95047.1|ARO:3001441|OXA-116_[Acinetobacter_baumannii]_Partial,carbapenem;cephalosporin;penam,OXA-116,antibiotic_inactivation,OXA_beta-lactamase
gb|ABS71123.1|ARO:3001440|OXA-115_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-115,antibiotic_inactivation,OXA_beta-lactamase
gb|CAL85435.1|ARO:3001439|OXA-101_[Citrobacter_freundii]_,carbapenem;cephalosporin;penam,OXA-101,antibiotic_inactivation,OXA_beta-lactamase
gb|CAJ77817.2|ARO:3001438|OXA-100_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-100,antibiotic_inactivation,OXA_beta-lactamase
gb|ABF50983.1|ARO:3001437|OXA-67_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-67,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG33665.1|ARO:3001431|OXA-37_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-37,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG24866.1|ARO:3001430|OXA-36_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-36,antibiotic_inactivation,OXA_beta-lactamase
gb|AAK49460.1|ARO:3001429|OXA-35_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-35,antibiotic_inactivation,OXA_beta-lactamase
gb|AAK15582.1|ARO:3001428|OXA-34_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-34,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG23871.1|ARO:3001427|OXA-33_[Pseudomonas_aeruginosa]_Partial,carbapenem;cephalosporin;penam,OXA-33,antibiotic_inactivation,OXA_beta-lactamase
gb|AAK58418.1|ARO:3001426|OXA-32_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-32,antibiotic_inactivation,OXA_beta-lactamase
gb|AAK52604.1|ARO:3001425|OXA-31_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-31,antibiotic_inactivation,OXA_beta-lactamase
gb|CAC35728.1|ARO:3001424|OXA-29_[Fluoribacter_gormanii]_,carbapenem;cephalosporin;penam,OXA-29,antibiotic_inactivation,OXA_beta-lactamase
gb|AAF72942.1|ARO:3001423|OXA-28_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-28,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG35609.2|ARO:3001422|OXA-27_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-27,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG35608.1|ARO:3001421|OXA-26_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-26,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG35607.1|ARO:3001420|OXA-25_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-25,antibiotic_inactivation,OXA_beta-lactamase
gb|AAM34291.1|ARO:3001419|OXA-24_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;monobactam;penam,OXA-24,antibiotic_inactivation,OXA_beta-lactamase
gb|AAV65289.1|ARO:3001418|OXA-23_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-23,antibiotic_inactivation,OXA_beta-lactamase
gb|AAD12233.1|ARO:3001417|OXA-22_[Ralstonia_pickettii]_,carbapenem;cephalosporin;penam,OXA-22,antibiotic_inactivation,OXA_beta-lactamase
gb|CAA71699.2|ARO:3001416|OXA-21_[Acinetobacter_baumannii]_,carbapenem;cephalosporin;penam,OXA-21,antibiotic_inactivation,OXA_beta-lactamase
gb|ACC55538.1|ARO:3001415|OXA-20_[Acinetobacter_baumannii_ACICU]_,carbapenem;cephalosporin;penam,OXA-20,antibiotic_inactivation,OXA_beta-lactamase
gb|AAD02245.1|ARO:3001414|OXA-19_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-19,antibiotic_inactivation,OXA_beta-lactamase
gb|AAB58555.1|ARO:3001413|OXA-18_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-18,antibiotic_inactivation,OXA_beta-lactamase
gb|ABI63579.1|ARO:3001412|OXA-17_[Klebsiella_pneumoniae]_Partial,carbapenem;cephalosporin;penam,OXA-17,antibiotic_inactivation,OXA_beta-lactamase
gb|AAB97924.1|ARO:3001411|OXA-16_[Pseudomonas_aeruginosa]_Partial,carbapenem;cephalosporin;penam,OXA-16,antibiotic_inactivation,OXA_beta-lactamase
gb|AAB05874.1|ARO:3001410|OXA-15_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-15,antibiotic_inactivation,OXA_beta-lactamase
gb|AHX74209.1|ARO:3001409|OXA-14_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-14,antibiotic_inactivation,OXA_beta-lactamase
gb|AAC46344.1|ARO:3001408|OXA-13_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-13,antibiotic_inactivation,OXA_beta-lactamase
gb|AAA83417.1|ARO:3001407|OXA-12_[Aeromonas_sobria]_,carbapenem;cephalosporin;penam,OXA-12,antibiotic_inactivation,OXA_beta-lactamase
gb|CAA80304.1|ARO:3001406|OXA-11_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-11,antibiotic_inactivation,OXA_beta-lactamase
gb|AAG45720.1|ARO:3001405|OXA-10_[Escherichia_coli]_,carbapenem;cephalosporin;penam,OXA-10,antibiotic_inactivation,OXA_beta-lactamase
gb|AAA98406.1|ARO:3001404|OXA-9_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,OXA-9,antibiotic_inactivation,OXA_beta-lactamase
gb|CAA53242.1|ARO:3001402|OXA-7_[Escherichia_coli]_,carbapenem;cephalosporin;penam,OXA-7,antibiotic_inactivation,OXA_beta-lactamase
gb|CAA41211.1|ARO:3001400|OXA-5_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-5,antibiotic_inactivation,OXA_beta-lactamase
gb|AET05998.1|ARO:3001399|OXA-4_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-4,antibiotic_inactivation,OXA_beta-lactamase
gb|AAC41449.1|ARO:3001398|OXA-3_[Pseudomonas_aeruginosa]_,carbapenem;cephalosporin;penam,OXA-3,antibiotic_inactivation,OXA_beta-lactamase
gb|AAB59082.1|ARO:3001397|OXA-2_[Plasmid_R46]_,carbapenem;cephalosporin;penam,OXA-2,antibiotic_inactivation,OXA_beta-lactamase
gb|AFB82783.1|ARO:3001396|OXA-1_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,OXA-1,antibiotic_inactivation,OXA_beta-lactamase
gb|CDN33426.1|ARO:3001394|TEM-217_[Enterobacter_cloacae]_,cephalosporin;monobactam;penam;penem,TEM-217,antibiotic_inactivation,TEM_beta-lactamase
gb|AHJ78622.1|ARO:3001393|TEM-216_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-216,antibiotic_inactivation,TEM_beta-lactamase
gb|AJO16045.1|ARO:3001392|TEM-215_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-215,antibiotic_inactivation,TEM_beta-lactamase
gb|AJO16044.1|ARO:3001391|TEM-214_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-214,antibiotic_inactivation,TEM_beta-lactamase
gb|AHA58207.1|ARO:3001390|TEM-213_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam;penam;penem,TEM-213,antibiotic_inactivation,TEM_beta-lactamase
gb|AHA80960.1|ARO:3001388|TEM-211_[Proteus_mirabilis]_,cephalosporin;monobactam;penam;penem,TEM-211,antibiotic_inactivation,TEM_beta-lactamase
gb|AGW25367.1|ARO:3001386|TEM-209_[Klebsiella_pneumoniae]_,cephalosporin;monobactam;penam;penem,TEM-209,antibiotic_inactivation,TEM_beta-lactamase
gb|AGL39384.1|ARO:3001385|TEM-208_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-208,antibiotic_inactivation,TEM_beta-lactamase
gb|AGK40892.1|ARO:3001384|TEM-207_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-207,antibiotic_inactivation,TEM_beta-lactamase
gb|AGK82336.1|ARO:3001383|TEM-206_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-206,antibiotic_inactivation,TEM_beta-lactamase
gb|AGZ20205.1|ARO:3001382|TEM-205_[Pseudomonas_aeruginosa]_,cephalosporin;monobactam;penam;penem,TEM-205,antibiotic_inactivation,TEM_beta-lactamase
gb|AFS44742.1|ARO:3001378|TEM-201_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-201,antibiotic_inactivation,TEM_beta-lactamase
gb|AFE48832.1|ARO:3001376|TEM-196_[Shigella_sonnei]_,cephalosporin;monobactam;penam;penem,TEM-196,antibiotic_inactivation,TEM_beta-lactamase
gb|CCA61905.1|ARO:3001375|TEM-184_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-184,antibiotic_inactivation,TEM_beta-lactamase
gb|AEG64812.1|ARO:3001374|TEM-185_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-185,antibiotic_inactivation,TEM_beta-lactamase
gb|ADP20705.1|ARO:3001373|TEM-182_[Haemophilus_parainfluenzae]_,cephalosporin;monobactam;penam;penem,TEM-182,antibiotic_inactivation,TEM_beta-lactamase
gb|AGA83484.1|ARO:3001369|TEM-153_[Escherichia_coli]_,cephalosporin;monobactam;penam;penem,TEM-153,antibiotic_inactivation,TEM_beta-lactamase
gb|AJO16042.1|ARO:3001364|SHV-182_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-182,antibiotic_inactivation,SHV_beta-lactamase
gb|AHA80962.1|ARO:3001362|SHV-179_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-179,antibiotic_inactivation,SHV_beta-lactamase
gb|AHA80963.1|ARO:3001361|SHV-178_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-178,antibiotic_inactivation,SHV_beta-lactamase
gb|AHA80959.1|ARO:3001357|SHV-173_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-173,antibiotic_inactivation,SHV_beta-lactamase
gb|AHA80958.1|ARO:3001356|SHV-172_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-172,antibiotic_inactivation,SHV_beta-lactamase
gb|AFW16978.1|ARO:3001352|SHV-168_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-168,antibiotic_inactivation,SHV_beta-lactamase
gb|CDN33427.1|ARO:3001351|SHV-183_[Enterobacter_cloacae]_,carbapenem;cephalosporin;penam,SHV-183,antibiotic_inactivation,SHV_beta-lactamase
gb|AJO16040.1|ARO:3001350|SHV-180_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-180,antibiotic_inactivation,SHV_beta-lactamase
gb|CCK86744.1|ARO:3001347|SHV-164_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-164,antibiotic_inactivation,SHV_beta-lactamase
gb|AFK93491.1|ARO:3001345|SHV-144_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-144,antibiotic_inactivation,SHV_beta-lactamase
gb|AFQ32277.1|ARO:3001344|SHV-143_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-143,antibiotic_inactivation,SHV_beta-lactamase
gb|AIG51284.1|ARO:3001340|SHV-119_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-119,antibiotic_inactivation,SHV_beta-lactamase
gb|CAQ03505.1|ARO:3001338|SHV-100_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-100,antibiotic_inactivation,SHV_beta-lactamase
gb|CAQ03504.1|ARO:3001337|SHV-99_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-99,antibiotic_inactivation,SHV_beta-lactamase
gb|CAQ03503.1|ARO:3001336|SHV-98_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-98,antibiotic_inactivation,SHV_beta-lactamase
gb|ABV18113.1|ARO:3001329|mdtG_[Escherichia_coli_O139:H28_str._E24377A]_,fosfomycin,mdtG,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AFH35853.1|ARO:3001328|Escherichia_coli_mdfA_[Escherichia_coli]_,benzalkonium_chloride;rhodamine;tetracycline_antibiotic,Escherichia,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AML99881.1|ARO:3001327|mdtK_[Salmonella_enterica_subsp._enterica_serovar_Typhimurium]_,fluoroquinolone_antibiotic,mdtK,antibiotic_efflux,multidrug_and_toxic_compound_extrusion_(MATE)_transporter
gb|AFK80333.1|ARO:3001313|facT_[Streptomyces_sp._WAC5292]_,elfamycin_antibiotic,facT,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AAC61670.1|ARO:3001308|VgbB_[Staphylococcus_cohnii]_,streptogramin_antibiotic,VgbB,antibiotic_inactivation,streptogramin_vgb_lyase
gb|AAA98349.1|ARO:3001307|VgbA_[Staphylococcus_aureus]_,streptogramin_antibiotic,VgbA,antibiotic_inactivation,streptogramin_vgb_lyase
gb|BAA03402.1|ARO:3001306|ErmW_[Micromonospora_griseorubida]_,lincosamide_antibiotic;macrolide_antibiotic;streptogramin_antibiotic,ErmW,antibiotic_target_alteration,Erm_23S_ribosomal_RNA_methyltransferase
gb|CAA44667.1|ARO:3001305|ErmU_[Streptomyces_lincolnensis]_,lincosamide_antibiotic;macrolide_antibiotic;streptogramin_antibiotic,ErmU,antibiotic_target_alteration,Erm_23S_ribosomal_RNA_methyltransferase
gb|AAA26742.1|ARO:3001304|ErmS_[Streptomyces_fradiae]_,lincosamide_antibiotic;macrolide_antibiotic;streptogramin_antibiotic,ErmS,antibiotic_target_alteration,Erm_23S_ribosomal_RNA_methyltransferase
gb|CAA11706.1|ARO:3001303|ErmO_[Streptomyces_ambofaciens]_,lincosamide_antibiotic;macrolide_antibiotic;streptogramin_antibiotic,ErmO,antibiotic_target_alteration,Erm_23S_ribosomal_RNA_methyltransferase
gb|AAS79458.1|ARO:3001302|chrB_[Streptomyces_bikiniensis]_,lincosamide_antibiotic;macrolide_antibiotic,chrB,antibiotic_target_alteration,non-erm_23S_ribosomal_RNA_methyltransferase_(G748)
gb|AJD73064.1|ARO:3001301|RlmA(II)_[Streptococcus_pneumoniae]_,lincosamide_antibiotic;macrolide_antibiotic,RlmA(II),antibiotic_target_alteration,non-erm_23S_ribosomal_RNA_methyltransferase_(G748)
gb|BAA03674.1|ARO:3001300|myrA_[Micromonospora_griseorubida]_,lincosamide_antibiotic;macrolide_antibiotic,myrA,antibiotic_target_alteration,non-erm_23S_ribosomal_RNA_methyltransferase_(G748)
gb|AAD12162.1|ARO:3001299|tlrB_conferring_tylosin_resistance_[Streptomyces_fradiae]_,lincosamide_antibiotic;macrolide_antibiotic,tlrB,antibiotic_target_alteration,non-erm_23S_ribosomal_RNA_methyltransferase_(G748)
gb|AAC69328.1|ARO:3001265|Erm(30)_[Streptomyces_venezuelae]_,lincosamide_antibiotic;macrolide_antibiotic;streptogramin_antibiotic,Erm(30),antibiotic_target_alteration,Erm_23S_ribosomal_RNA_methyltransferase
gb|AAC74149.2|ARO:3001216|mdtH_[Escherichia_coli_str._K-12_substr._MG1655]_,fluoroquinolone_antibiotic,mdtH,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|AAC77293.1|ARO:3001214|mdtM_[Escherichia_coli_str._K-12_substr._MG1655]_,acridine_dye;fluoroquinolone_antibiotic;lincosamide_antibiotic;nucleoside_antibiotic;phenicol_antibiotic,mdtM,antibiotic_efflux,major_facilitator_superfamily_(MFS)_antibiotic_efflux_pump
gb|CCC86795.1|ARO:3001209|mecC_[Staphylococcus_aureus_subsp._aureus_LGA251]_,carbapenem;cephalosporin;cephamycin;monobactam;penam,mecC,antibiotic_target_replacement,methicillin_resistant_PBP2
gb|AGH88989.1|ARO:3001205|determinant_of_bleomycin_resistance_[Acinetobacter_baumannii]_,glycopeptide_antibiotic,determinant,antibiotic_inactivation,Bleomycin_resistant_protein
gb|BAM28879.1|ARO:3001204|SHV-167_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-167,antibiotic_inactivation,SHV_beta-lactamase
gb|AFQ23970.1|ARO:3001203|SHV-165_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-165,antibiotic_inactivation,SHV_beta-lactamase
gb|AFQ23969.1|ARO:3001202|SHV-163_[Klebsiella_pneumoniae]_,carbapenem;cephalosporin;penam,SHV-163,antibiotic_inactivation,SHV_beta-lactamase
